BookID,Title,Author,Genre,ISBN,TotalCopies,AvailableCopies,PublishedYear
1787,Tales of the Cthulhu Mythos,H. P. Lovecraft,Fiction,9780345422040,10,4,1998
1788,Merrick,Anne Rice,FICTION,9780345422408,10,10,2001
1789,The Straight Dope,Cecil Adams;Ed Zotti,Humor,9780345422910,10,6,1998
1790,Candy,Luke Davies,Fiction,9780345423870,10,5,1998
1791,Nightsword,Margaret Weis;Tracy Hickman,Fiction,9780345424624,10,8,1999
1792,The Virtues of Aging,Jimmy Carter,Biography & Autobiography,9780345425928,10,7,1998
1793,Trust Fund,Stephen Frey,Fiction,9780345428301,10,2,2002
1794,"Star Wars, Episode I",George Lucas,Fiction,9780345431103,10,8,1999
1795,The King of Elfland's Daughter,Edward John Moreton Drax Plunkett Baron Dunsany,Fiction,9780345431912,10,10,1999
1796,Omerta,Mario Puzo,Fiction,9780345432407,10,6,2001
1797,The Genome War,James Shreeve,Science,9780345433749,10,10,2005
1798,The Analects of Confucius,Confucius;Roger T. Ames;Henry Rosemont,Fiction,9780345434074,10,7,1999
1799,The Real James Herriot,James Wight;Jim Wight,Biography & Autobiography,9780345434906,10,8,2001
1800,Angel Fire East,Terry Brooks,Fiction,9780345435255,10,3,2000
1801,Morgawr,Terry Brooks,Fiction,9780345435750,10,9,2003
1802,Tanequil,Terry Brooks,Fiction,9780345435774,10,8,2005
1803,The Dress Lodger,Sheri Holman,Fiction,9780345436917,10,9,2001
1804,Henry VIII,Alison Weir,Biography & Autobiography,9780345437082,10,4,2002
1805,The Case of the Curious Bride,Erle Stanley Gardner,Fiction,9780345437839,10,4,2000
1806,The Courtesan,Susan Carroll,Fiction,9780345437976,10,2,2005
1807,The Collapse of the Common Good,Philip K. Howard,Political Science,9780345438713,10,1,2002
1808,Drowning Ruth,Christina Schwarz,Fiction,9780345439109,10,1,2001
1809,The Best of Lester Del Rey,Lester Del Rey,Fiction,9780345439499,10,1,2000
1810,I Am the One that I Want,Margaret Cho,Humor,9780345440143,10,8,2002
1811,Schmidt Delivered,Louis Begley,Fiction,9780345440839,10,8,2001
1812,Black House,Stephen King;Peter Straub,Fiction,9780345441034,10,3,2001
1813,My Movie Business,John Irving,Biography & Autobiography,9780345441300,10,7,2000
1814,The Dark Arena,Mario Puzo,Fiction,9780345441690,10,6,2001
1815,The Sicilian,Mario Puzo,Fiction,9780345441706,10,5,2001
1816,Time to Be in Earnest,P. D. James,Biography & Autobiography,9780345442123,10,2,2001
1817,The Silent Gondoliers,William Goldman,Fiction,9780345442635,10,4,2001
1818,Welcome to the Great Mysterious,Lorna Landvik,Fiction,9780345442741,10,4,2002
1819,While I was Gone,Sue Miller,Fiction,9780345443281,10,3,2000
1820,A Stroke of Midnight,Laurell K. Hamilton,Fiction,9780345443601,10,1,2006
1821,The Talisman,Stephen King;Peter Straub,Fiction,9780345444882,10,3,2001
1822,Lights Out,Peter Abrahams,Fiction,9780345445780,10,8,2002
1823,Edge of Victory II,Greg Keyes,Fiction,9780345446107,10,4,2001
1824,Death in Holy Orders,P. D. James,Fiction,9780345446664,10,9,2002
1825,A Chosen Few,Mark Kurlansky,History,9780345448149,10,6,2002
1826,Boogaloo on 2nd Avenue,Mark Kurlansky,Fiction,9780345448194,10,1,2005
1827,Star Wars,Daniel Wallace,Fiction,9780345449009,10,1,2002
1828,Star Wars,W. Haden Blackman,Performing Arts,9780345449023,10,1,2003
1829,Flinx's Folly,Alan Dean Foster,Fiction,9780345450395,10,4,2004
1830,Clay's Quilt,Silas House,Fiction,9780345450692,10,9,2001
1831,Sunstorm,Arthur Charles Clarke;Stephen Baxter,Fiction,9780345452511,10,6,2006
1832,The Ultimate Hitchhiker's Guide to the Galaxy,Douglas Adams,Fiction,9780345453747,10,2,2002
1833,Shadow Dance,Julie Garwood,Fiction,9780345453860,10,4,2007
1834,1968,Mark Kurlansky,History,9780345455826,10,6,2005
1835,The Probable Future,Alice Hoffman,Fiction,9780345455918,10,5,2004
1836,The Belgariad V.2,David Eddings,Fantasy,9780345456328,10,1,2002
1837,The Vampire Chronicles Collection,Anne Rice,Fiction,9780345456342,10,10,2002
1838,The Bonesetter's Daughter,Amy Tan,Fiction,9780345457370,10,4,2003
1839,Altered Carbon,Richard K. Morgan,Fiction,9780345457691,10,6,2006
1840,Market Forces,Richard K. Morgan,Fiction,9780345457745,10,4,2005
1841,Tales Before Tolkien,Douglas A. Anderson,Fiction,9780345458568,10,9,2005
1842,Body Double,tess girritsen,Fiction,9780345458940,10,9,2005
1843,Lost and Found,Alan Dean Foster,Fiction,9780345461278,10,9,2005
1844,The Light-Years Beneath My Feet,Alan Dean Foster,Fiction,9780345461308,10,3,2006
1845,To The Last Man,Jeff Shaara,Fiction,9780345461360,10,7,2005
1846,Sliding Scales,Alan Dean Foster,Fiction,9780345461582,10,1,2005
1847,Running from the Deity,Alan Dean Foster,Fiction,9780345461612,10,10,2006
1848,Judas Unchained,Peter F. Hamilton,Fiction,9780345461674,10,8,2007
1849,The Swarm War,Troy Denning,Fiction,9780345463050,10,4,2006
1850,Yoda,Sean Stewart,Fiction,9780345463098,10,8,2004
1851,The Fourth Hand,John Irving,Fiction,9780345463159,10,6,2003
1852,Bloodcurdling Tales of Horror and the Macabre: The Best of H. P. Lovecraft,H. P. Lovecraft,Fiction,9780345463296,10,9,2002
1853,Saving Fish from Drowning,Amy Tan,Fiction,9780345464019,10,8,2006
1854,A Parchment of Leaves,Silas House,Fiction,9780345464972,10,10,2003
1855,The Heritage of Shannara,Terry Brooks,Fiction,9780345465542,10,9,2003
1856,All I Really Need to Know I Learned in Kindergarten,Robert Fulghum,Self-Help,9780345466396,10,2,2004
1857,Perfect Nightmare,John Saul,Fiction,9780345467324,10,1,2006
1858,The Franklin Affair,Jim Lehrer,Fiction,9780345468031,10,6,2006
1859,Oh My Stars,Lorna Landvik,Fiction,9780345468369,10,3,2005
1860,The Chronicles of Riddick,Alan Dean Foster,Fiction,9780345468390,10,4,2004
1861,The Amateur Marriage,Anne Tyler,Fiction,9780345472458,10,8,2006
1862,Star Wars,James Luceno,Fiction,9780345475732,10,1,2005
1863,The Guns of August,Barbara Wertheim Tuchman,History,9780345476098,10,8,2004
1864,Wish You Were Here,Nick Webb,Biography & Autobiography,9780345476517,10,5,2005
1865,The Fortunate Pilgrim,Mario Puzo,Biography & Autobiography,9780345476722,10,10,2004
1866,The Vampire Lestat,Anne Rice,Fiction,9780345476883,10,6,2004
1867,Vanish,Tess Gerritsen,Fiction,9780345476982,10,4,2006
1868,Darth Bane,Drew Karpyshyn,Fiction,9780345477361,10,6,2006
1869,Star Wars,Timothy Zahn,Fiction,9780345477385,10,2,2007
1870,Tempest,Troy Denning,Fiction,9780345477521,10,5,2006
1871,Star Wars,Ann Margaret Lewis;Helen Keier,Fiction,9780345477606,10,6,2006
1872,Tsubasa,CLAMP (Mangaka group),Juvenile Fiction,9780345477972,10,3,2005
1873,"Narrative of the Life of Frederick Douglass, an American Slave",Frederick Douglass;Harriet Jacobs,Biography & Autobiography,9780345478238,10,2,2004
1874,Already Dead,Charlie Huston,Fiction,9780345478245,10,3,2005
1875,No Dominion,Charlie Huston,Fiction,9780345478252,10,10,2006
1876,A Slipping-down Life,Anne Tyler,Fiction,9780345478955,10,3,1970
1877,Trump,Donald Trump,Biography & Autobiography,9780345479174,10,8,2005
1878,Ego & Hubris,Harvey Pekar,Biography & Autobiography,9780345479396,10,1,2006
1879,Inferno,Alex Irvine;Bob Kane,Comics & Graphic Novels,9780345479457,10,9,2006
1880,Until I Find You,John Irving,Fiction,9780345479723,10,8,2006
1881,The Coal Tattoo,Silas House,Fiction,9780345480057,10,9,2005
1882,Throne of Jade,Naomi Novik,Fiction,9780345481290,10,10,2006
1883,A Dangerous Man,Charlie Huston,Fiction,9780345481337,10,3,2006
1884,Enchantment,Orson Scott Card,Fiction,9780345482402,10,9,2005
1885,How to Be Lost,Amanda Eyre Ward,Fiction,9780345483171,10,1,2005
1886,Queen of the Underworld,Gail Godwin,Fiction,9780345483195,10,10,2007
1887,Jarka Ruus,Terry Brooks,Fiction,9780345483898,10,3,2005
1888,Armageddon's Children,Terry Brooks,Fiction,9780345484109,10,1,2007
1889,Them,Joyce Carol Oates,Fiction,9780345484406,10,4,2006
1890,Thirteen,Richard K. Morgan,Fiction,9780345485250,10,9,2007
1891,"Tsubasa, 11",CLAMP (Mangaka group),Amnesia,9780345485281,10,7,2004
1892,Tsubasa 12 Reservoir Chronicle,CLAMP (Mangaka group),Graphic novels,9780345485328,10,7,2004
1893,Candy Licker,Noire,Fiction,9780345486479,10,4,2005
1894,Drop Dead Gorgeous,Linda Howard,Fiction,9780345486585,10,3,2006
1895,The Devil's Labyrinth,John Saul,Fiction,9780345487032,10,7,2007
1896,Feel the Fear-- and Do it Anyway,Susan J. Jeffers,Psychology,9780345487421,10,10,2007
1897,The Devilish Pleasures of a Duke,Jillian Hunter,Fiction,9780345487629,10,6,2007
1898,Star Wars Republic Commando,Karen Traviss,Fiction,9780345490094,10,9,2006
1899,The Manhattan Hunt Club,John Saul,Fiction,9780345490643,10,1,2006
1900,The Voyage of the Jerle Shannara Trilogy,Terry Brooks,Fiction,9780345492869,10,6,2006
1901,The Plague Dogs,Richard Adams,Fiction,9780345494023,10,2,2006
1902,The Making of Star Wars,J. W. Rinzler,Performing Arts,9780345494764,10,8,2007
1903,"Star Trek, the Animated Series",Alan Dean Foster,Star trek fiction,9780345495815,10,4,1996
1904,Star Trek Logs Five and Six,Alan Dean Foster,Fiction,9780345495839,10,8,2006
1905,Logs Seven and Eight,Alan Dean Foster,Fiction,9780345495846,10,8,2006
1906,The Hobbit / The Lord of the Rings,John Ronald Reuel Tolkien,Fiction,9780345538376,10,10,2012
1907,If this is a Man ; and The Truce,Primo Levi,History,9780349100135,10,2,1987
1908,The Drowned and the Saved,Primo Levi,Auschwitz (Poland : Concentration camp),9780349100470,10,8,1989
1909,The Lost Continent,Bill Bryson,Cities and towns,9780349100562,10,10,1990
1910,Lincoln,Gore Vidal,Political fiction,9780349105307,10,9,1994
1911,The Age of Extremes,Eric J. Hobsbawm,"History, Modern",9780349106717,10,4,1996
1912,Hitler's Willing Executioners,Daniel Jonah Goldhagen,Antisemitism,9780349107868,10,10,1997
1913,A Supposedly Fun Thing I'll Never Do Again,David Foster Wallace,Popular culture,9780349110011,10,8,1998
1914,Brief Interviews with Hideous Men,David Foster Wallace,Misogyny,9780349111889,10,9,2001
1915,Embrace,Mark Behr,Fiction,9780349113005,10,1,2001
1916,The Tipping Point,Malcolm Gladwell,Social Science,9780349113463,10,9,2000
1917,Aldous Huxley,Nicholas Murray,Great Britain,9780349113487,10,3,2003
1918,Me Talk Pretty One Day,David Sedaris,Education,9780349113913,10,9,2002
1919,Long Walk to Freedom,Nelson Mandela,Apartheid,9780349116303,10,3,2003
1920,Dead Air,Iain Banks,London (England),9780349116648,10,9,2003
1921,The Kalahari Typing School for Men,Alexander McCall Smith,Botswana,9780349117041,10,7,2004
1922,A Likely Lad,Gillian Avery,Adventure stories,9780370307121,10,6,1986
1923,The Love Artist,Valerie Parv,Fiction,9780373028603,10,5,1987
1924,Lawful Possession,Catherine George,Fiction,9780373033102,10,3,1994
1925,P.S. I Love You,Valerie Parv,Fiction,9780373033669,10,9,1995
1926,The Boy in White,Tessa Kay,Fiction,9780373062324,10,3,1987
1927,The Sultan's Bought Bride,Jane Porter,Fiction,9780373124183,10,7,2004
1928,A Mistress For The Taking,Annie West,Fiction,9780373126002,10,6,2007
1929,Sky's Pride and Joy,Sandra Steffen,Fiction,9780373194865,10,2,2000
1930,If You Don't Know by Now,Teresa Southwick,Fiction,9780373195602,10,7,2001
1931,The Stranger Next Door,Joanna Wayne,Fiction,9780373225736,10,10,2000
1932,The Sheik & the Princess Bride,Susan Mallery,Fiction,9780373246472,10,7,2004
1933,Lori's Little Secret,Christine Rimmer,Fiction,9780373246830,10,4,2005
1934,Burning The Map,Laura Caldwell,Fiction,9780373250219,10,8,2002
1935,Slightly Settled,Wendy Markham,Fiction,9780373250479,10,6,2004
1936,Monkey Business,Sarah Mlynowski,Fiction,9780373250714,10,1,2004
1937,The Right Stuff,Merline Lovelace,Fiction,9780373273492,10,6,2004
1938,In Dark Waters,Mary Burton,Fiction,9780373274482,10,2,2005
1939,The Bluest Eyes in Texas,Marilyn Pappano,Fiction,9780373274611,10,6,2005
1940,Wild Fire,Debra Cowan,Fiction,9780373274741,10,8,2006
1941,The MacGregors,Nora Roberts,Fiction,9780373285235,10,7,2006
1942,Dream Makers,Nora Roberts,Fiction,9780373285242,10,2,2006
1943,Rebellion,Nora Roberts,Fiction,9780373285433,10,3,2006
1944,The Gunslinger,Mary McBride,Fiction,9780373288564,10,6,1995
1945,Lady of the Lake,Elizabeth Mayne,Fiction,9780373289806,10,1,1997
1946,The Gunslinger's Bride,Cheryl St. John,Fiction,9780373291779,10,10,2001
1947,Tallchief for Keeps,Cait London,Fiction,9780373483372,10,6,1997
1948,Time & Again,Nora Roberts,Man-woman relationships,9780373484416,10,1,2001
1949,First Impressions,Nora Roberts,Fiction,9780373510054,10,5,1992
1950,Year's Happy Ending,Betty Neels,Fiction,9780373511624,10,1,2001
1951,Double-Cross,Meredith Fletcher,Fiction,9780373513284,10,1,2004
1952,Father to Son,Warren Murphy;Richard Sapir,Fiction,9780373632442,10,8,2002
1953,Savage Sun,James Axler,Fiction,9780373638161,10,1,1997
1954,Omega Path,James Axler,Fiction,9780373638178,10,9,1998
1955,Hydra's Ring,James Axler,Fiction,9780373638529,10,4,2006
1956,Her Last Temptation,Leslie Kelly,Fiction,9780373692286,10,1,2005
1957,Her Little Secret,Anna Adams,Fiction,9780373712489,10,1,2005
1958,Expectant Father,Melinda Curtis,Fiction,9780373713011,10,4,2005
1959,The Other Woman,Brenda Novak,Fiction,9780373713448,10,1,2006
1960,The Accidental Bodyguard,Ann Major,Fiction,9780373760039,10,1,1996
1961,Tallchief,Cait London,Fiction,9780373764198,10,3,2002
1962,Dr. Desirable,Kristi Gold,Fiction,9780373764211,10,7,2002
1963,Blame it on the Blackout,Heidi Betts,Fiction,9780373766628,10,6,2005
1964,Bedded Then Wed,Heidi Betts,Fiction,9780373767618,10,9,2006
1965,Blackmailed Into Bed,Heidi Betts,Fiction,9780373767793,10,5,2007
1966,Tell Me No Lies,Elizabeth Lowell,Fiction,9780373771257,10,5,2006
1967,A Lady At Last,Brenda Joyce,Fiction,9780373771370,10,5,2006
1968,"The Pirate, the Adventurer & the Cowboy",Jayne Ann Krentz,Fiction,9780373771714,10,3,2006
1969,Call After Midnight & Under the Knife,Tess Gerritsen,Fiction,9780373771721,10,1,2006
1970,Manhunting,Jennifer Crusie,Fiction,9780373772513,10,8,1993
1971,Reckless Love,Elizabeth Lowell,Fiction,9780373772520,10,2,2007
1972,The Perfect Score,Julie Kenner,Fiction,9780373792733,10,3,2006
1973,Elphame's Choice,P. C. Cast,Fiction,9780373802135,10,2,2004
1974,Winter Moon,Mercedes Lackey;Tanith Lee;C. E. Murphy,Fiction,9780373802395,10,3,2005
1975,Brighid's Quest,P. C. Cast,Fiction,9780373802425,10,4,2005
1976,Shattered Dance,Caitlin Brennan,Fiction,9780373802487,10,9,2006
1977,Sizzle,Jennifer Crusie,Fiction,9780373832712,10,5,1994
1978,The Foundling,Georgette Heyer,Fiction,9780373835492,10,6,2003
1979,Sylvester,Georgette Heyer,Fiction,9780373836086,10,10,2004
1980,"And the Envelope, Please...",Barbara Bretton;Emilie Rose;Isabel Sharpe,Fiction,9780373836932,10,5,2006
1981,Suddenly Daddy,Loree Lough,Fiction,9780373870288,10,2,1998
1982,Seven Sunny Days,Chris Manby,Fiction,9780373895205,10,4,2005
1983,Cross-X,Joe Miller,Social Science,9780374131944,10,1,2006
1984,The Echo Maker,Richard Powers,Fiction,9780374146351,10,3,2006
1985,That Same Flower,Jostein Gaarder;Anne Born,Fiction,9780374253844,10,4,1998
1986,Sylvia,Leonard Michaels,Fiction,9780374271077,10,1,2007
1987,Uncommon Carriers,John McPhee,Literary Collections,9780374280390,10,6,2006
1988,The World Is Flat [Updated and Expanded],Thomas L. Friedman,Social Science,9780374292799,10,8,2006
1989,The Discomfort Zone,Jonathan Franzen,Biography & Autobiography,9780374299194,10,9,2006
1990,Everything on a Waffle,Polly Horvath,Juvenile Fiction,9780374422080,10,1,2004
1991,Gimpel the Fool and Other Stories,Isaac Bashevis Singer,Fiction,9780374500528,10,4,1988
1992,The Natural,Bernard Malamud,Fiction,9780374502003,10,8,1952
1993,The Slave,Isaac Bashevis Singer,Fiction,9780374506803,10,9,1988
1994,Giving Good Weight,John McPhee,Literary Collections,9780374516000,10,10,1994
1995,Sammlung,Isaac Bashevis Singer,Fiction,9780374517885,10,6,1982
1996,Heirs of General Practice,John McPhee,Biography & Autobiography,9780374519742,10,6,1986
1997,The Control of Nature,John McPhee,Nature,9780374522599,10,5,1990
1998,The Death of Artemio Cruz,Carlos Fuentes,Fiction,9780374522834,10,4,1991
1999,Coming Into the Country,John McPhee,Nature,9780374522872,10,10,1991
2000,Assembling California,John McPhee,Science,9780374523930,10,1,1994
2001,Satan in Goray,Isaac Bashevis Singer,Fiction,9780374524791,10,9,1996
2002,The Stories (So Far) of Deborah Eisenberg,Deborah Eisenberg,Fiction,9780374524920,10,6,1997
2003,The Lost Lunar Baedeker,Mina Loy,Poetry,9780374525071,10,7,1997
2004,The Spirit Level,Seamus Heaney,Poetry,9780374525118,10,6,1997
2005,The Artist of the Missing,Paul LaFarge,Fiction,9780374525804,10,2,1999
2006,The Magic Barrel,Bernard Malamud,Fiction,9780374525866,10,6,2003
2007,The Eclogues of Virgil,Virgil,Poetry,9780374526962,10,9,2000
2008,The Oresteia of Aeschylus,Aeschylus;Ted Hughes,Drama,9780374527051,10,9,2000
2009,The Brothers Karamazov,Fyodor Dostoevsky,Fiction,9780374528379,10,2,2002
2010,"Get Out of My Life, But First Could You Drive Me & Cheryl to the Mall",Anthony E. Wolf,Family & Relationships,9780374528539,10,5,2002
2011,Selected Verse,Federico García Lorca;Christopher Maurer;Catherine Brown,Poetry,9780374528553,10,2,2004
2012,Crescent and Star,Stephen Kinzer,History,9780374528669,10,1,2002
2013,Memoirs of Hadrian,Marguerite Yourcenar;Grace Frick,Fiction,9780374529260,10,9,2005
2014,The Fixer,Bernard Malamud,Fiction,9780374529383,10,3,2004
2015,The Poetry of Pablo Neruda,Pablo Neruda;Ilan Stavans,Poetry,9780374529604,10,4,2005
2016,Play It As It Lays,Joan Didion,Fiction,9780374529949,10,7,2005
2017,Gimpel the Fool,Isaac Bashevis Singer,Fiction,9780374530259,10,2,1957
2018,Martin and John,Dale Peck,Fiction,9780374530303,10,2,2006
2019,Georgics (Zongo Classics),Virgil,Poetry,9780374530310,10,9,2017
2020,Palm-of-the-Hand Stories,Yasunari Kawabata;Lane Dunlop;J. Martin Holman,Fiction,9780374530495,10,5,2006
2021,Sophie's World,Jostein Gaarder,Fiction,9780374530716,10,1,2007
2022,The complete stories,Flannery O'Connor,Short stories,9780374626235,10,2,1971
2023,Molloy,Samuel Beckett,Fiction,9780375400704,10,1,1997
2024,The Border Trilogy,Cormac McCarthy,Fiction,9780375407932,10,2,1999
2025,Ralph Ellison,Arnold Rampersad,Biography & Autobiography,9780375408274,10,8,2007
2026,Collected Shorter Fiction,graf Leo Tolstoy;Louise Maude,Fiction,9780375411724,10,6,2001
2027,Essays,George Orwell,Literary Collections,9780375415036,10,8,2002
2028,On Late Style,Edward W. Saïd,Literary Criticism,9780375421051,10,3,2006
2029,The Good Husband of Zebra Drive,Alexander McCall Smith,Botswana,9780375422713,10,4,2007
2030,Blue Shoes and Happiness,Alexander McCall Smith,Botswana,9780375422720,10,10,2006
2031,Black Hole,Charles Burns,Comics & Graphic Novels,9780375423802,10,6,2005
2032,The Heart of a Woman,Maya Angelou,Biography & Autobiography,9780375500725,10,1,1997
2033,Cliffs of Despair,Tom Hunt,Psychology,9780375507151,10,9,2006
2034,In Cold Blood,Truman Capote,True Crime,9780375507908,10,1,1966
2035,Shakespeare's Kitchen,Francine Segan,Cooking,9780375509179,10,10,2003
2036,As She Climbed Across the Table,Jonathan Lethem,Fiction,9780375700125,10,5,1998
2037,Evening,Susan Minot,Fiction,9780375700262,10,1,1999
2038,The Executioner's Song,Norman Mailer,Fiction,9780375700811,10,7,1998
2039,Virginia Woolf,Hermione Lee,Biography & Autobiography,9780375701368,10,7,1999
